,peak_id,gene_short_name
2055,chr12_49389272_49389545,LOC100335030
2056,chr12_49389257_49389440,LOC100335030
2057,chr12_49389202_49389444,LOC100335030
2058,chr5_443100_443276,EXOC3-AS1
2059,chr5_443014_443285,EXOC3-AS1
2060,chr5_442853_443743,EXOC3-AS1
2061,chr5_442698_443701,EXOC3-AS1
2062,chr5_443014_443438,EXOC3-AS1
2063,chr5_442939_443305,EXOC3-AS1
2064,chr5_442945_443488,EXOC3-AS1
2065,chr5_443034_443404,EXOC3-AS1
2066,chr5_443034_443315,EXOC3-AS1
2067,chr5_443031_443324,EXOC3-AS1
2068,chr5_442892_443429,EXOC3-AS1
2069,chr5_442892_443429,EXOC3-AS1
2070,chr5_443039_443246,EXOC3-AS1
2071,chr5_442889_443446,EXOC3-AS1
2072,chr5_442562_443509,EXOC3-AS1
2073,chr22_23632638_23632919,DRICH1
2074,chr22_23632201_23632402,DRICH1
2075,chr6_166342796_166343021,LOC100289495
2076,chr22_46263166_46263460,PKDREJ
2077,chr3_101320917_101321284,IMPG2
2078,chr3_101320911_101321111,IMPG2
2079,chr3_101320894_101321151,IMPG2
2080,chr3_101320894_101321142,IMPG2
2081,chr3_101320901_101321116,IMPG2
2082,chr15_25218298_25218440,SNORD115-26
2083,chr17_39940552_39940717,LRRC3C
2084,chr17_39940555_39940716,LRRC3C
2085,chr17_39940568_39940715,LRRC3C
2086,chr4_121765099_121765248,TMEM155
2087,chr14_91836565_91836718,TC2N
2088,chr14_91836550_91836721,TC2N
2089,chr14_91836445_91836735,TC2N
2090,chr14_91836440_91836700,TC2N
2091,chr14_91836193_91836610,TC2N
2092,chr14_91836219_91836581,TC2N
2093,chr14_91836219_91836581,TC2N
2094,chr7_50732382_50732777,GRB10
2095,chr7_50732013_50732593,GRB10
2096,chr7_50732354_50732591,GRB10
2097,chr7_50732291_50732530,GRB10
2098,chr7_50732420_50732563,GRB10
2099,chr7_50732402_50732771,GRB10
2100,chr7_50732420_50732639,GRB10
2101,chr7_50732407_50732557,GRB10
2102,chr7_50732416_50732626,GRB10
2103,chr7_50732420_50732687,GRB10
2104,chr19_18570709_18571447,UBA52
2105,chr19_18570708_18570961,UBA52
2106,chr19_18570612_18570952,UBA52
2107,chr19_18570612_18570952,UBA52
2108,chr19_18571242_18571460,UBA52
2109,chr19_18570703_18570964,UBA52
2110,chr19_18570598_18571428,UBA52
2111,chr19_18570598_18571428,UBA52
2112,chr2_676256_677755,TMEM18
2113,chr2_676256_677755,TMEM18
2114,chr2_676544_677582,TMEM18
2115,chr2_676544_677582,TMEM18
2116,chr2_676138_677783,TMEM18
2117,chr2_676138_677783,TMEM18
2118,chr2_676138_677783,TMEM18
2119,chr2_676183_677710,TMEM18
2120,chr2_676183_677710,TMEM18
2121,chr2_676183_677710,TMEM18
2122,chr2_676688_676995,TMEM18
2123,chr2_677127_677700,TMEM18
2124,chr2_677127_677700,TMEM18
2125,chr2_676691_677608,TMEM18
2126,chr2_676691_677608,TMEM18
2127,chr2_676693_677613,TMEM18
2128,chr2_676693_677613,TMEM18
2129,chr2_676693_677613,TMEM18
2130,chr2_676655_677584,TMEM18
2131,chr2_676655_677584,TMEM18
2132,chr2_676655_677584,TMEM18
2133,chr2_676672_677710,TMEM18
2134,chr2_676672_677710,TMEM18
2135,chr2_676672_677710,TMEM18
2136,chr2_676657_677610,TMEM18
2137,chr2_676657_677610,TMEM18
2138,chr2_676593_677625,TMEM18
2139,chr2_676593_677625,TMEM18
2140,chr2_676713_677519,TMEM18
2141,chr2_676713_677519,TMEM18
2142,chr2_676672_677597,TMEM18
2143,chr2_676672_677597,TMEM18
2144,chr2_676672_677597,TMEM18
2145,chr2_676672_677597,TMEM18
2146,chr2_676560_677625,TMEM18
2147,chr2_676560_677625,TMEM18
2148,chr2_676560_677625,TMEM18
2149,chr16_1884279_1884533,LINC00254
2150,chr16_1884048_1884361,LINC00254
2151,chr16_67944177_67944344,LCAT
2152,chr16_67944131_67944340,LCAT
2153,chr16_67944142_67944346,LCAT
2154,chr12_8179054_8179884,FAM66C
2155,chr12_8178980_8179864,FAM66C
2156,chr12_8178980_8179864,FAM66C
2157,chr12_8178980_8179874,FAM66C
2158,chr12_8178980_8179874,FAM66C
2159,chr12_8179011_8179888,FAM66C
2160,chr12_8179011_8179888,FAM66C
2161,chr12_8179147_8179869,FAM66C
2162,chr12_8179147_8179869,FAM66C
2163,chr12_8179177_8179869,FAM66C
2164,chr12_8179177_8179869,FAM66C
2165,chr12_8179177_8179869,FAM66C
2166,chr12_8179000_8180020,FAM66C
2167,chr12_8179000_8180020,FAM66C
2168,chr12_8179202_8179869,FAM66C
2169,chr12_8179202_8179869,FAM66C
2170,chr12_8179218_8179890,FAM66C
2171,chr12_8179218_8179890,FAM66C
2172,chr12_8179213_8179887,FAM66C
2173,chr12_8179213_8179887,FAM66C
2174,chr12_8179040_8180043,FAM66C
2175,chr12_8179040_8180043,FAM66C
2176,chr12_8179240_8179970,FAM66C
2177,chr12_8179240_8179970,FAM66C
2178,chr12_8179021_8179856,FAM66C
2179,chr12_8179021_8179856,FAM66C
2180,chr12_8178997_8179864,FAM66C
2181,chr12_8178997_8179864,FAM66C
2182,chr15_84517171_84517341,GOLGA6L4
2183,chr15_84517171_84517358,GOLGA6L4
2184,chr15_84517171_84517338,GOLGA6L4
2185,chr15_84517130_84517335,GOLGA6L4
2186,chr15_84516988_84517378,GOLGA6L4
2187,chr15_100879310_100879449,ALDH1A3
2188,chr15_100879302_100879442,ALDH1A3
2189,chr15_43517618_43517888,MAP1A
2190,chr15_43517612_43517881,MAP1A
2191,chr9_27109154_27109497,TEK
2192,chr7_5592890_5593306,FSCN1
2193,chr12_52258313_52258563,KRT87P
2194,chr12_52258927_52259255,KRT87P
2195,chr12_52258946_52259261,KRT87P
2196,chr6_31546216_31546589,NFKBIL1
2197,chr6_31546135_31546632,NFKBIL1
2198,chr3_168900961_168901357,LINC02082
2199,chr3_168900977_168901371,LINC02082
2200,chr19_53445743_53445971,ZNF761
2201,chr19_53445725_53446293,ZNF761
2202,chr19_53445725_53446293,ZNF761
2203,chr19_53445389_53446430,ZNF761
2204,chr19_53445389_53446430,ZNF761
2205,chr19_53445317_53446393,ZNF761
2206,chr19_53445317_53446393,ZNF761
2207,chr19_53445317_53446393,ZNF761
2208,chr19_53445815_53446378,ZNF761
2209,chr19_53445815_53446378,ZNF761
2210,chr19_53445796_53446383,ZNF761
2211,chr19_53445796_53446383,ZNF761
2212,chr19_53445350_53446411,ZNF761
2213,chr19_53445350_53446411,ZNF761
2214,chr19_53445350_53446411,ZNF761
2215,chr19_53445350_53446411,ZNF761
2216,chr19_53445806_53446403,ZNF761
2217,chr19_53445806_53446403,ZNF761
2218,chr19_53445806_53446403,ZNF761
2219,chr19_53445701_53446009,ZNF761
2220,chr19_53445798_53446388,ZNF761
2221,chr19_53445798_53446388,ZNF761
2222,chr19_53445798_53446388,ZNF761
2223,chr19_53445581_53446411,ZNF761
2224,chr19_53445581_53446411,ZNF761
2225,chr19_53445581_53446411,ZNF761
2226,chr19_53445785_53446416,ZNF761
2227,chr19_53445569_53446411,ZNF761
2228,chr19_53445569_53446411,ZNF761
2229,chr19_4338764_4338947,STAP2
2230,chr19_4338778_4338916,STAP2
2231,chr19_4338732_4338942,STAP2
2232,chr19_4338732_4338954,STAP2
2233,chr19_4338689_4338916,STAP2
2234,chr19_4338707_4338942,STAP2
2235,chr16_230445_231670,LUC7L
2236,chr16_230445_231670,LUC7L
2237,chr16_230454_231692,LUC7L
2238,chr16_230454_231692,LUC7L
2239,chr19_2096633_2097019,IZUMO4
2240,chr19_2096424_2096917,IZUMO4
2241,chr19_2096259_2097000,IZUMO4
2242,chr19_2096259_2097000,IZUMO4
2243,chr19_2096254_2097125,IZUMO4
2244,chr19_2096254_2097125,IZUMO4
2245,chr19_2096254_2097125,IZUMO4
2246,chr19_2096261_2097002,IZUMO4
2247,chr19_2096261_2097002,IZUMO4
2248,chr19_2096261_2097002,IZUMO4
2249,chr19_2096049_2097051,IZUMO4
2250,chr19_2096049_2097051,IZUMO4
2251,chr19_2096049_2097051,IZUMO4
2252,chr19_2096073_2097192,IZUMO4
2253,chr19_2096073_2097192,IZUMO4
2254,chr19_2096073_2097192,IZUMO4
2255,chr19_2096086_2097191,IZUMO4
2256,chr19_2096086_2097191,IZUMO4
2257,chr19_2096086_2097191,IZUMO4
2258,chr19_2096216_2097174,IZUMO4
2259,chr19_2096216_2097174,IZUMO4
2260,chr19_2096259_2097182,IZUMO4
2261,chr19_2096259_2097182,IZUMO4
2262,chr19_2096337_2097158,IZUMO4
2263,chr19_2096337_2097158,IZUMO4
2264,chr19_2096337_2097158,IZUMO4
2265,chr19_2096165_2097495,IZUMO4
2266,chr19_2096165_2097495,IZUMO4
2267,chr19_2096165_2097495,IZUMO4
2268,chr19_2096344_2097165,IZUMO4
2269,chr19_2096344_2097165,IZUMO4
2270,chr19_2096087_2097187,IZUMO4
2271,chr19_2096087_2097187,IZUMO4
2272,chr11_123524751_123525657,GRAMD1B
2273,chr11_123524751_123525657,GRAMD1B
2274,chr11_123524774_123525674,GRAMD1B
2275,chr11_123524820_123525674,GRAMD1B
2276,chr11_123524820_123525674,GRAMD1B
2277,chr11_123524939_123525701,GRAMD1B
2278,chr11_123524939_123525701,GRAMD1B
2279,chr11_123524939_123525701,GRAMD1B
2280,chr11_123524687_123525657,GRAMD1B
2281,chr11_123524687_123525657,GRAMD1B
2282,chr11_123524781_123525353,GRAMD1B
2283,chr11_123524598_123525681,GRAMD1B
2284,chr11_123524598_123525681,GRAMD1B
2285,chr11_123524598_123525681,GRAMD1B
2286,chr11_123524593_123525681,GRAMD1B
2287,chr11_123524593_123525681,GRAMD1B
2288,chr11_123524593_123525681,GRAMD1B
2289,chr11_123524802_123525292,GRAMD1B
2290,chr11_123525441_123525703,GRAMD1B
2291,chr11_123524815_123525012,GRAMD1B
2292,chr11_123525458_123525671,GRAMD1B
2293,chr11_123524859_123525697,GRAMD1B
2294,chr11_123524859_123525697,GRAMD1B
2295,chr11_123524779_123525616,GRAMD1B
2296,chr11_123524800_123525655,GRAMD1B
2297,chr11_123524800_123525655,GRAMD1B
2298,chr17_80416104_80416620,ENDOV
2299,chr17_80415982_80416992,ENDOV
2300,chr17_80416058_80417125,ENDOV
2301,chr17_80416001_80417194,ENDOV
2302,chr17_80416075_80416890,ENDOV
2303,chr17_80416087_80416764,ENDOV
2304,chr17_80416018_80416749,ENDOV
2305,chr17_80416018_80416749,ENDOV
2306,chr17_80416073_80416737,ENDOV
2307,chr17_80416073_80416737,ENDOV
2308,chr17_80416064_80416754,ENDOV
2309,chr17_80416056_80416645,ENDOV
2310,chr17_80416056_80416645,ENDOV
2311,chr17_80415989_80416880,ENDOV
2312,chr17_80415989_80416880,ENDOV
2313,chr17_80415999_80416764,ENDOV
2314,chr17_80415999_80416764,ENDOV
2315,chr17_80416030_80416764,ENDOV
2316,chr17_80416030_80416764,ENDOV
2317,chr17_80415987_80416883,ENDOV
2318,chr1_228416340_228416864,TRIM17
2319,chr1_228416340_228416815,TRIM17
2320,chr1_228416220_228416876,TRIM17
2321,chr1_228416220_228416876,TRIM17
2322,chr1_228416274_228416860,TRIM17
2323,chr1_228416274_228416860,TRIM17
2324,chr1_228416274_228416876,TRIM17
2325,chr1_228416276_228416895,TRIM17
2326,chr1_228416276_228416895,TRIM17
2327,chr1_228416323_228416858,TRIM17
2328,chr1_228416323_228416858,TRIM17
2329,chr1_228416263_228416864,TRIM17
2330,chr1_228416256_228416809,TRIM17
2331,chr5_611930_612684,CEP72
2332,chr5_611935_612875,CEP72
2333,chr5_611856_612917,CEP72
2334,chr5_611856_612917,CEP72
2335,chr5_611891_612897,CEP72
2336,chr5_611891_612897,CEP72
2337,chr5_611839_612510,CEP72
2338,chr5_611839_612510,CEP72
2339,chr5_611839_612510,CEP72
2340,chr5_611887_612685,CEP72
2341,chr5_611887_612685,CEP72
2342,chr5_611876_612912,CEP72
2343,chr5_611876_612912,CEP72
2344,chr5_611876_612912,CEP72
2345,chr5_611876_612912,CEP72
2346,chr5_611895_612684,CEP72
2347,chr5_611895_612684,CEP72
2348,chr5_611895_612684,CEP72
2349,chr5_611903_612493,CEP72
2350,chr5_612214_612543,CEP72
2351,chr5_611876_612717,CEP72
2352,chr5_611876_612717,CEP72
2353,chr5_612204_612788,CEP72
2354,chr5_612204_612788,CEP72
2355,chr5_611949_612685,CEP72
2356,chr5_611949_612685,CEP72
2357,chr5_611876_612579,CEP72
2358,chr5_611876_612579,CEP72
2359,chr5_611876_612579,CEP72
2360,chr19_1066194_1066401,ARHGAP45
2361,chr19_1065497_1067190,ARHGAP45
2362,chr19_1065497_1067190,ARHGAP45
2363,chr19_1065114_1066506,ARHGAP45
2364,chr19_1065114_1066506,ARHGAP45
2365,chr1_153987149_153987292,RAB13
2366,chr1_153987114_153987250,RAB13
2367,chr1_153986038_153986287,RAB13
2368,chr1_153987094_153987250,RAB13
2369,chr16_30193870_30194032,BOLA2
2370,chr2_161244442_161244722,LINC01806
2371,chr2_161244436_161244707,LINC01806
2372,chr2_161244479_161244685,LINC01806
2373,chr2_161244480_161244685,LINC01806
2374,chr2_161244398_161244737,LINC01806
2375,chr9_34523036_34523449,ENHO
2376,chr9_34523021_34523353,ENHO
2377,chr9_34522828_34523459,ENHO
2378,chr9_34522833_34523549,ENHO
2379,chr9_34522993_34523407,ENHO
2380,chr9_34522983_34523311,ENHO
2381,chr9_34522967_34523420,ENHO
2382,chr9_34522957_34523350,ENHO
2383,chr9_34522963_34523413,ENHO
2384,chr9_34522939_34523349,ENHO
2385,chr9_34522838_34523378,ENHO
2386,chr9_34522899_34523395,ENHO
2387,chr9_34522985_34523390,ENHO
2388,chr9_34522985_34523390,ENHO
2389,chr9_34522967_34523349,ENHO
2390,chr2_230995745_230995999,SPATA3-AS1
2391,chr7_23245686_23245883,GPNMB
2392,chr1_178511764_178512280,TEX35
2393,chr1_178511704_178512441,TEX35
2394,chr1_178511396_178512364,TEX35
2395,chr1_178511396_178512364,TEX35
2396,chr1_178511414_178512531,TEX35
2397,chr1_178511414_178512531,TEX35
2398,chr1_178511727_178512517,TEX35
2399,chr1_178511727_178512517,TEX35
2400,chr1_178511727_178512517,TEX35
2401,chr1_178511375_178512501,TEX35
2402,chr1_178511375_178512501,TEX35
2403,chr1_178511502_178512317,TEX35
2404,chr1_178511433_178512082,TEX35
2405,chr1_178511361_178512281,TEX35
2406,chr1_178511324_178512308,TEX35
2407,chr1_178511324_178512308,TEX35
2408,chr1_178511753_178512278,TEX35
2409,chr1_178511747_178512126,TEX35
2410,chr1_178511495_178512594,TEX35
2411,chr1_178511495_178512594,TEX35
2412,chr1_178511495_178512594,TEX35
2413,chr1_178511495_178512594,TEX35
2414,chr14_102591910_102592635,RCOR1
2415,chr14_102591848_102592103,RCOR1
2416,chr14_102591819_102592103,RCOR1
2417,chr14_102591935_102592219,RCOR1
2418,chr14_102592445_102592638,RCOR1
2419,chr14_102591935_102592188,RCOR1
2420,chr14_102591989_102592224,RCOR1
2421,chr14_102591916_102592276,RCOR1
2422,chr1_151254101_151254907,PSMD4
2423,chr1_151254101_151254907,PSMD4
2424,chr1_151253919_151255187,PSMD4
2425,chr1_151253727_151255162,PSMD4
2426,chr1_151253727_151255162,PSMD4
2427,chr1_151253727_151255162,PSMD4
2428,chr1_151253854_151254893,PSMD4
2429,chr1_151253854_151254893,PSMD4
2430,chr1_151253854_151254893,PSMD4
2431,chr1_151253733_151254920,PSMD4
2432,chr1_151253733_151254920,PSMD4
2433,chr1_151253733_151254920,PSMD4
2434,chr1_151253733_151254920,PSMD4
2435,chr1_151253693_151254969,PSMD4
2436,chr1_151253693_151254969,PSMD4
2437,chr1_151253697_151254978,PSMD4
2438,chr1_151253697_151254978,PSMD4
2439,chr1_151253697_151254978,PSMD4
2440,chr1_151253932_151255112,PSMD4
2441,chr1_151253932_151255112,PSMD4
2442,chr1_151253727_151255012,PSMD4
2443,chr1_151253727_151255012,PSMD4
2444,chr1_151254169_151254952,PSMD4
2445,chr1_151254169_151254952,PSMD4
2446,chr1_151253691_151255048,PSMD4
2447,chr1_151253691_151255048,PSMD4
2448,chr1_151253691_151255048,PSMD4
2449,chr1_151253691_151255048,PSMD4
2450,chr1_151253727_151255020,PSMD4
2451,chr1_151253727_151255020,PSMD4
2452,chr1_151253727_151255020,PSMD4
2453,chr9_130939535_130939917,FIBCD1
2454,chr9_130939436_130939858,FIBCD1
2455,chr6_7312875_7313633,SSR1
2456,chr6_7312875_7313633,SSR1
2457,chr6_7312851_7313759,SSR1
2458,chr6_7312713_7313645,SSR1
2459,chr6_7312877_7313646,SSR1
2460,chr6_7312839_7313671,SSR1
2461,chr6_7312844_7313669,SSR1
2462,chr6_7313179_7313671,SSR1
2463,chr6_7313259_7313641,SSR1
2464,chr6_7313092_7313609,SSR1
2465,chr6_7313249_7313654,SSR1
2466,chr6_7312839_7313659,SSR1
2467,chr6_7312839_7313659,SSR1
2468,chr6_7313049_7313542,SSR1
2469,chr6_7312942_7313827,SSR1
2470,chr6_7312942_7313827,SSR1
2471,chr6_7312844_7313669,SSR1
2472,chr6_7312844_7313669,SSR1
2473,chr22_39319998_39320554,RPL3
2474,chr22_39319933_39320731,RPL3
2475,chr22_39319933_39320731,RPL3
2476,chr22_39319925_39320675,RPL3
2477,chr22_39319925_39320675,RPL3
2478,chr22_39319933_39320155,RPL3
2479,chr22_39320503_39320669,RPL3
2480,chr22_39319924_39320773,RPL3
2481,chr22_39319924_39320773,RPL3
2482,chr22_39319933_39320131,RPL3
2483,chr22_39320286_39320786,RPL3
2484,chr22_39320286_39320786,RPL3
2485,chr22_39320308_39320658,RPL3
2486,chr22_39320291_39320610,RPL3
2487,chr22_39319935_39320747,RPL3
2488,chr22_39319935_39320747,RPL3
2489,chr22_39319935_39320747,RPL3
2490,chr22_39319999_39320701,RPL3
2491,chr22_39319999_39320701,RPL3
2492,chr22_39319905_39320686,RPL3
2493,chr22_39319905_39320686,RPL3
2494,chr15_90005829_90006028,MIR3174
2495,chr3_155869828_155870018,GMPS
2496,chr3_155869731_155869896,GMPS
2497,chr3_155869731_155869890,GMPS
2498,chr19_42254763_42254939,ERF
2499,chr19_42254589_42255025,ERF
2500,chr19_42254668_42254995,ERF
2501,chr19_571161_571362,BSG
2502,chr19_571250_572814,BSG
2503,chr19_571250_572814,BSG
2504,chr3_35680972_35681187,ARPP21
2505,chr19_3062214_3062548,TLE5
2506,chr19_3062158_3063024,TLE5
2507,chr19_3062518_3062796,TLE5
2508,chr19_3062449_3062975,TLE5
2509,chr19_3061745_3063023,TLE5
2510,chr19_3061745_3063023,TLE5
2511,chr19_3062561_3062975,TLE5
2512,chr19_3062352_3062715,TLE5
2513,chr19_3062506_3062672,TLE5
2514,chr15_87575690_87575971,LINC00052
2515,chr19_35546740_35546870,TMEM147-AS1
2516,chr6_19804764_19805423,LOC100506885
2517,chr6_19804694_19805397,LOC100506885
2518,chr6_19804694_19805397,LOC100506885
2519,chr6_19804662_19805524,LOC100506885
2520,chr6_19804713_19805531,LOC100506885
2521,chr6_19804681_19805502,LOC100506885
2522,chr6_19804681_19805502,LOC100506885
2523,chr6_19804660_19805255,LOC100506885
2524,chr6_19804660_19805255,LOC100506885
2525,chr6_19804718_19805202,LOC100506885
2526,chr6_19804720_19805202,LOC100506885
2527,chr6_19804912_19805214,LOC100506885
2528,chr6_19804750_19805202,LOC100506885
2529,chr6_19804766_19805774,LOC100506885
2530,chr6_19804787_19805169,LOC100506885
2531,chr6_19804792_19805330,LOC100506885
2532,chr6_19804686_19805557,LOC100506885
2533,chr1_117209858_117210940,VTCN1
2534,chr17_782862_783059,MRM3
2535,chr17_782879_783248,MRM3
2536,chr17_782900_783181,MRM3
2537,chr17_782873_783169,MRM3
2538,chr17_782803_783517,MRM3
2539,chr17_782803_783522,MRM3
2540,chr17_782803_783522,MRM3
2541,chr17_782828_783169,MRM3
2542,chr17_782886_783128,MRM3
2543,chr17_782836_783138,MRM3
2544,chr17_782798_783155,MRM3
2545,chr17_782851_783247,MRM3
2546,chr17_782851_783247,MRM3
2547,chr17_782870_783059,MRM3
2548,chr2_64341338_64341629,MIR4433B
2549,chr2_64341303_64341532,MIR4433B
2550,chr2_64341333_64341637,MIR4433B
2551,chr2_64341298_64341615,MIR4433B
2552,chr2_64341331_64341461,MIR4433B
2553,chr2_64341303_64341453,MIR4433B
2554,chr3_50336581_50337593,RASSF1
2555,chr3_50336581_50337593,RASSF1
2556,chr3_50336581_50337593,RASSF1
2557,chr3_50336613_50337612,RASSF1
2558,chr3_50336613_50337612,RASSF1
2559,chr3_50336613_50337612,RASSF1
2560,chr3_50336515_50337598,RASSF1
2561,chr3_50336515_50337598,RASSF1
2562,chr3_50336581_50337600,RASSF1
2563,chr3_50336581_50337600,RASSF1
2564,chr3_50336581_50337600,RASSF1
2565,chr3_50336333_50337558,RASSF1
2566,chr3_50336333_50337558,RASSF1
2567,chr3_50336333_50337558,RASSF1
2568,chr3_50336333_50337558,RASSF1
2569,chr3_50336398_50337514,RASSF1
2570,chr3_50336398_50337514,RASSF1
2571,chr3_13420786_13421026,NUP210
2572,chr11_13961594_13961990,SPON1
2573,chr11_13961491_13962281,SPON1
2574,chr11_13961453_13962045,SPON1
2575,chr11_13961594_13962108,SPON1
2576,chr11_13961609_13961879,SPON1
2577,chr11_13961594_13961784,SPON1
2578,chr11_13961491_13961795,SPON1
2579,chr11_13961609_13961791,SPON1
2580,chr11_13961577_13961764,SPON1
2581,chr11_13961609_13961757,SPON1
2582,chrX_103575732_103576169,TCEAL4
2583,chrX_103575784_103575998,TCEAL4
2584,chrX_103575178_103575956,TCEAL4
2585,chrX_103575691_103575988,TCEAL4
2586,chrX_103575737_103575901,TCEAL4
2587,chrX_103575761_103575901,TCEAL4
2588,chrX_103575686_103575980,TCEAL4
2589,chr21_44938671_44938876,FAM207A
2590,chr21_44938599_44938853,FAM207A
2591,chr14_51988491_51988790,RTRAF
2592,chr14_51988365_51989013,RTRAF
2593,chr14_51988548_51988780,RTRAF
2594,chr12_123011301_123011771,MIR4304
2595,chr12_123011251_123012039,MIR4304
2596,chr12_123011220_123012041,MIR4304
2597,chr12_123011213_123011989,MIR4304
2598,chr12_123011237_123012046,MIR4304
2599,chr12_123011237_123012046,MIR4304
2600,chr12_123011227_123011868,MIR4304
2601,chr12_123011227_123011868,MIR4304
2602,chr12_123011212_123011925,MIR4304
2603,chr12_123011212_123011925,MIR4304
2604,chr12_123011234_123012005,MIR4304
2605,chr12_123011237_123012034,MIR4304
2606,chr12_123011237_123011885,MIR4304
2607,chr12_123011237_123011885,MIR4304
2608,chr12_123011227_123011958,MIR4304
2609,chr12_123011227_123011958,MIR4304
2610,chr12_123011292_123011832,MIR4304
2611,chr12_123011292_123011832,MIR4304
2612,chr12_123011239_123011851,MIR4304
2613,chr12_123011234_123012059,MIR4304
2614,chr17_40287725_40287940,CDC6
2615,chr17_40287772_40287930,CDC6
2616,chr17_40287720_40287972,CDC6
2617,chr17_40287746_40287972,CDC6
2618,chr17_40287774_40287929,CDC6
2619,chr17_40287746_40287932,CDC6
2620,chr17_40287667_40288030,CDC6
2621,chr17_40287688_40288019,CDC6
2622,chr17_40287688_40288019,CDC6
2623,chr17_40287796_40287940,CDC6
2624,chr9_137221143_137221341,RNF208
2625,chr13_25371944_25372119,ATP8A2
2626,chr12_46825504_46825903,SLC38A4
2627,chr12_46825637_46825908,SLC38A4
2628,chr12_46825683_46825903,SLC38A4
2629,chr12_46825332_46825903,SLC38A4
2630,chr6_26271741_26271981,HIST1H3G
2631,chr6_26271360_26271750,HIST1H3G
2632,chr6_26271528_26272008,HIST1H3G
2633,chr6_26271402_26272040,HIST1H3G
2634,chr6_26271665_26271819,HIST1H3G
2635,chr6_26271264_26271819,HIST1H3G
2636,chr6_26271264_26271819,HIST1H3G
2637,chr6_26271264_26271819,HIST1H3G
2638,chr20_56523663_56523876,FAM209A
2639,chr17_75524716_75525108,LLGL2
2640,chr17_75524701_75525166,LLGL2
2641,chr17_75524658_75525328,LLGL2
2642,chr17_75524918_75525083,LLGL2
2643,chr19_10847921_10848220,C19orf38
2644,chr19_10848008_10848163,C19orf38
2645,chr19_10847957_10848216,C19orf38
2646,chr11_118529892_118530540,TTC36
2647,chr11_118530037_118530620,TTC36
2648,chr11_118530047_118530449,TTC36
2649,chr11_118530047_118530449,TTC36
2650,chr11_118529911_118530436,TTC36
2651,chr11_118530057_118530440,TTC36
2652,chr11_118529852_118530473,TTC36
2653,chr17_16570024_16570565,ZNF287
2654,chr1_24513522_24513887,RCAN3
2655,chr1_24513546_24514256,RCAN3
2656,chr1_24513567_24514210,RCAN3
2657,chr1_24513567_24514210,RCAN3
2658,chr1_24514139_24514394,RCAN3
2659,chr1_24513515_24513906,RCAN3
2660,chr7_56051295_56051492,PSPH
2661,chr18_35290789_35290996,ZNF271P
2662,chr6_17101807_17102536,STMND1
2663,chr6_17101896_17102504,STMND1
2664,chr6_17101896_17102504,STMND1
2665,chr6_17101905_17102521,STMND1
2666,chr6_17102106_17102331,STMND1
2667,chr1_110406869_110407103,LAMTOR5-AS1
2668,chr3_179322217_179322835,ZNF639
2669,chr3_179322217_179322835,ZNF639
2670,chr3_179322168_179322846,ZNF639
2671,chr3_179322174_179322834,ZNF639
2672,chr3_179322041_179322617,ZNF639
